Schulnummer;Schultyp;Name;Strasse;PLZ;Ort;Homepage;Link
"8761";"Grund- u. Mittelschule";"Grundschule Oberfahlheim   ";"Kirchweg 13";"89278";"Nersingen";"www.gs-oberfahlheim.de";"/schule/8761.html"
"8771";"Grund- u. Mittelschule";"Anton-Miller-Mittelschule Nersingen-Straß  ";"Hoffeldweg 4";"89278";"Nersingen";"www.volksschule-strass.neu-ulm.de";"/schule/8771.html"
"8741";"Grund- u. Mittelschule";"Grundschule Altenstadt   ";"Schulplatz 1";"89281";"Altenstadt";"www.gsaltenstadt.de";"/schule/8741.html"
"8415";"Grund- u. Mittelschule";"Hermann-Köhl-Grundschule Pfaffenhofen a.d.Roth  ";"Schulstr. 21";"89284";"Pfaffenhofen a.d.Roth";"www.hermann-koehl-schule.de";"/schule/8415.html"
"8762";"Grund- u. Mittelschule";"Hermann-Köhl-Mittelschule Pfaffenhofen a.d.Roth  ";"Schulstr. 21";"89284";"Pfaffenhofen a.d.Roth";" ";"/schule/8762.html"
"8743";"Grund- u. Mittelschule";"Lindenschule, Grundschule Bellenberg  ";"Schulstraße 5";"89287";"Bellenberg";" ";"/schule/8743.html"
"8413";"Grund- u. Mittelschule";"Grundschule Buch   ";"Schulstraße 1";"89290";"Buch";"www.vs-buch.de";"/schule/8413.html"
"8744";"Grund- u. Mittelschule";"Mittelschule Buch   ";"Schulstraße 1";"89290";"Buch";"www.gsms-buch.de";"/schule/8744.html"
"8745";"Grund- u. Mittelschule";"Grundschule Holzheim-Neu Ulm   ";"Schulstr. 32";"89291";"Holzheim";"https://www.holzheim-nu.de/infrastruktur/bildung/schule/inde";"/schule/8745.html"
"8750";"Grund- u. Mittelschule";"Bürgermeister-Aumann- Grundschule Kellmünz a.d.Iller  ";"Rechbergring 18";"89293";"Kellmünz a.d.Iller";"www.gskellmuenz.de/";"/schule/8750.html"
"8766";"Grund- u. Mittelschule";"Grundschule Roggenburg   ";"Prälatenhof 4";"89297";"Roggenburg";"grundschule.roggenburg.de";"/schule/8766.html"
"0107";"Gymnasium";"Dossenberger-Gymnasium Günzburg   ";"Am Südlichen Burgfrieden 4";"89312";"Günzburg";"www.dossenberger.de";"/schule/0107.html"
"0108";"Gymnasium";"Maria-Ward-Gymnasium Günzburg d. Schulwerks d. Diözese Augsburg  ";"Frauenplatz 1";"89312";"Günzburg";"ww.mwg-gz.de";"/schule/0108.html"
"0485";"Realschule";"Maria-Ward-Realschule Günzburg des Schulwerks der Diözese Augsburg  ";"Schützenstr. 13";"89312";"Günzburg";"www.mwrs-gz.de";"/schule/0485.html"
"0697";"Realschule";"Dominikus-Zimmermann-Realschule Staatl. Realschule Günzburg  ";"Rebaystr. 9";"89312";"Günzburg";"www.dzrs.de";"/schule/0697.html"
"8178";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Krankenpflege der Bezirkskliniken Schwaben am Bezirkskrankenhaus Günzburg ";"Lindenallee 2";"89312";"Günzburg";"www.bkh-guenzburg.de";"/schule/8178.html"
"8218";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege der Bezirkskliniken Schwaben in Günzburg ";"Lindenallee 2";"89312";"Günzburg";"www.bkh-guenzburg.de";"/schule/8218.html"
"8253";"Berufsschule";"Staatl. Berufsschule Günzburg  ";"Am Stadtbach 5";"89312";"Günzburg";"www.bsgz.de";"/schule/8253.html"
"8255";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Ergotherapie der Bezirkskliniken Schwaben in Günzburg ";"Lindenallee 2";"89312";"Günzburg";"https://www.bkh-guenzburg.de";"/schule/8255.html"
"8304";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Physiotherapie der Bezirkskliniken Schwaben in Günzburg ";"Lindenallee 2";"89312";"Günzburg";"www.bkh-guenzburg.de";"/schule/8304.html"
"8558";"Grund- u. Mittelschule";"Private Montessori-Schule (Grund- und Hauptschule) Günzburg des Montessori Günzburg e.V. ";"Krankenhausstr. 40";"89312";"Günzburg";"www.montessori-guenzburg.de";"/schule/8558.html"
"8710";"Grund- u. Mittelschule";"Maria-Theresia-Mittelschule Günzburg  ";"Am Südlichen Burgfrieden 2";"89312";"Günzburg";"www.mittelschule-guenzburg.de";"/schule/8710.html"
"8712";"Grund- u. Mittelschule";"Grundschule Günzburg, Auf der Bleiche  ";"Auf der Bleiche 11";"89312";"Günzburg";"www.gs-bleiche.de";"/schule/8712.html"
"8729";"Grund- u. Mittelschule";"Grundschule Reisensburg   ";"Johann-Sauter-Str. 3";"89312";"Günzburg";"https://www.gs-reisensburg.de";"/schule/8729.html"
"8735";"Grund- u. Mittelschule";"Mittelschule Wasserburg   ";"Schulweg 1";"89312";"Günzburg";"www.gms-wasserburg.de";"/schule/8735.html"
"8736";"Grund- u. Mittelschule";"Grundschule Günzburg - Südost   ";"Rebaystr. 13";"89312";"Günzburg";"www.gs-suedost.guenzburg.de";"/schule/8736.html"
"8895";"Grund- u. Mittelschule";"Grundschule Wasserburg   ";"Schulweg 1";"89312";"Günzburg";"www.gms-wasserburg.de";"/schule/8895.html"
"0436";"Realschule";"Markgrafen-Realschule Staatliche Realschule Burgau  ";"Spitzstr. 1";"89331";"Burgau";"www.rsburgau.de";"/schule/0436.html"
"8705";"Grund- u. Mittelschule";"Grundschule Burgau   ";"Remsharter Str. 2";"89331";"Burgau";"https://schulamt.landkreis-guenzburg.de/schulen/grundschulen";"/schule/8705.html"
"8706";"Grund- u. Mittelschule";"Mittelschule Burgau   ";"Pestalozzistraße 5";"89331";"Burgau";"www.mittelschule-burgau.de";"/schule/8706.html"
"0562";"Realschule";"Hans-Maier-Realschule Staatliche Realschule Ichenhausen  ";"Rohrer Str. 21";"89335";"Ichenhausen";"www.rsichenhausen.de";"/schule/0562.html"
"8014";"Volksschule zur sonderp?dagog. F?rderung";"Heinrich-Sinz-Schule Sonderpädagogisches Förderzentrum Ichenhausen ";"Deubacher Straße 18";"89335";"Ichenhausen";"heinrich-sinz-schule.de";"/schule/8014.html"
"8714";"Grund- u. Mittelschule";"Grundschule Ichenhausen   ";"Friedrich-Jahn-Straße 2";"89335";"Ichenhausen";"www.gs-ichenhausen.de";"/schule/8714.html"
"8715";"Grund- u. Mittelschule";"Freiherr-von-Stain-Mittelschule Ichenhausen  ";"Gartenstr. 11";"89335";"Ichenhausen";"www.msichenhausen.de";"/schule/8715.html"
"8724";"Grund- u. Mittelschule";"Mittelschule Leipheim   ";"Jahnweg 3";"89340";"Leipheim";"www.gms-leipheim.de";"/schule/8724.html"
"8891";"Grund- u. Mittelschule";"Grundschule Leipheim   ";"Jahnweg 3";"89340";"Leipheim";"www.gms-leipheim.de";"/schule/8891.html"
"0771";"Realschule";"Mindeltal-Realschule Jettingen-Scheppach der Vision Privatschulen gGmbH ";"Hauptstr. 240";"89343";"Jettingen-Scheppach";"www.mindeltal-schulen.de.de";"/schule/0771.html"
"0992";"Gymnasium";"Mindeltal-Gymnasium Jettingen-Scheppach der Vision Privatschulen gGmbH ";"Hauptstr. 240";"89343";"Jettingen-Scheppach";"www.mindeltal-schulen.de";"/schule/0992.html"
"8716";"Grund- u. Mittelschule";"Grundschule Jettingen-Scheppach   ";"Kreuzberg 6";"89343";"Jettingen-Scheppach";"www.grundschule-js.de";"/schule/8716.html"
"8717";"Grund- u. Mittelschule";"Eberlin-Mittelschule Jettingen-Scheppach  ";"Christoph-von-Schmid-Str. 4";"89343";"Jettingen-Scheppach";"www.mittelschule-jettingen.de";"/schule/8717.html"
"8704";"Grund- u. Mittelschule";"Grundschule Bibertal   ";"Silheimer Weg 2";"89346";"Bibertal";"www.gs-bibertal.de";"/schule/8704.html"
"8707";"Grund- u. Mittelschule";"Grundschule Burtenbach   ";"Schulstraße 7";"89349";"Burtenbach";"www.vsburtenbach.de";"/schule/8707.html"
"8015";"Volksschule zur sonderp?dagog. F?rderung";"Nikolaus-von-Myra-Schule Priv. Sonderpäd. Förderzentrum Dürrlauingen d. Kath. Jugendfürs. d. Diöz. Augsb. e.V.";"St.-Nikolaus-Straße 6";"89350";"Dürrlauingen";"www.fs-duerrlauingen.de";"/schule/8015.html"
"8080";"Berufsschule zur sonderp?dagog. F?rderung";"Berufsschule St.Nikolaus z.sonderp. Förd. Dürrlauingen, Förderschwerp. Lernen u. emot.u.soz.Entw., d.Kath. Jugendfürs. i.d.Diöz.Augsburg e.V.";"St.-Nikolaus-Straße 6";"89350";"Dürrlauingen";"www.sankt-nikolaus.de";"/schule/8080.html"
"8146";"Hauswirtschaftliche Fachschule";"Fachschule f. Heilerziehungspflege und -pflegehilfe der Kath. Jugend- fürsorge der Diözese Augsburg e.V. in Dürrlauingen";"St.-Nikolaus-Str. 6";"89350";"Dürrlauingen";"www.sankt-nikolaus.de";"/schule/8146.html"
"8709";"Grund- u. Mittelschule";"Grundschule Dürrlauingen   ";"Schulweg 5";"89350";"Dürrlauingen";"https://schulamt.landkreis-guenzburg.de/schulen/grundschulen";"/schule/8709.html"
"8713";"Grund- u. Mittelschule";"Grundschule Gundremmingen   ";"Schulstr. 1";"89355";"Gundremmingen";"www.gundremmingen.de/Grundschule";"/schule/8713.html"
"0327";"Gymnasium";"St.-Thomas-Gymnasium Wettenhausen d. Schulwerks d. Diözese Augsburg  ";"St.-Thomas-Weg 2";"89358";"Kammeltal";"www.thomas-gymnasium.de";"/schule/0327.html"
"8718";"Grund- u. Mittelschule";"Grundschule Wettenhausen   ";"Schulstr. 5";"89358";"Kammeltal";"www.gs-wettenhausen.de";"/schule/8718.html"
"8721";"Grund- u. Mittelschule";"Alois-Kober-Grundschule Kötz   ";"Am Kötzbach 2";"89359";"Kötz";"https://www.gs-koetz.de/kontakt.html";"/schule/8721.html"
"8728";"Grund- u. Mittelschule";"Mittelschule Offingen   ";"Schulstraße 6";"89362";"Offingen";" ";"/schule/8728.html"
"8854";"Grund- u. Mittelschule";"Grundschule Offingen   ";"Schulstraße 6";"89362";"Offingen";" ";"/schule/8854.html"
"8731";"Grund- u. Mittelschule";"Grundschule Röfingen   ";"Hühleweg 6";"89365";"Röfingen";" ";"/schule/8731.html"
"8734";"Grund- u. Mittelschule";"Grundschule Waldstetten   ";"Schulstraße 18";"89367";"Waldstetten";"www.grundschule-waldstetten.de";"/schule/8734.html"
"0060";"Gymnasium";"Johann-Michael-Sailer-Gymnasium Dillingen  ";"Ziegelstr. 8";"89407";"Dillingen a.d.Donau";"www.sailer-gymnasium.de";"/schule/0060.html"
"0061";"Gymnasium";"St.-Bonaventura-Gymnasium Dillingen des Schulwerks der Diözese Augsburg  ";"Konviktstr. 11a";"89407";"Dillingen a.d.Donau";"www.bonaventura-gymnasium.de";"/schule/0061.html"
"0447";"Realschule";"St. Bonaventura-Realschule Dillingen des Schulwerks der Diözese Augsburg ";"Konviktstr. 11a";"89407";"Dillingen a.d.Donau";"www.bonareal.de";"/schule/0447.html"
"1196";"Fachoberschule";"St.-Bonaventura-Fachoberschule Dillingen des Schulwerks der Diözese Augsburg ";"Konviktstr. 11 a";"89407";"Dillingen a.d.Donau";"www.bonaventura-fos.de";"/schule/1196.html"
"8160";"Fachakademie";"St.-Bonaventura-Fachakademie für Sozialpädagogik Dillingen a. d. Donau des Schulwerks der Diözese Augsburg";"Konviktstraße 11";"89407";"Dillingen a.d.Donau";"https://www.fachakademie-dillingen.de";"/schule/8160.html"
"8176";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Krankenpflege d.Kreiskliniken Dillingen-Wertingen gGmbH am Kreiskrankenhaus St. Elisabeth Dillingen";"Ziegelstr. 38";"89407";"Dillingen a.d.Donau";"https://www.khdw.de";"/schule/8176.html"
"8214";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege der Kreiskliniken Dillingen-Werting gGmbH am Standort Dillingen, Ziegelstraße 38";"Ziegelstr. 38";"89407";"Dillingen a.d.Donau";"https://www.khdw.de";"/schule/8214.html"
"8217";"Volksschule zur sonderp?dagog. F?rderung";"Regens-Wagner-Schule Dillingen Privates Förderzentrum, Förder- schwerpunkt geistige Entwicklung Träger: Regens-Wagner-Stift. Dill.";"Prälat-Hummel-Str. 2";"89407";"Dillingen a.d.Donau";"www.dillingen.regens-wagner-schule.de";"/schule/8217.html"
"8226";"Volksschule zur sonderp?dagog. F?rderung";"Theresia-Haselmayr-Schule Privates Sonderpädagogisches Förderzentrum Dillingen a.d.Donau ";"Georg-Schmid-Ring 35";"89407";"Dillingen a.d.Donau";"theresia-haselmayr-schule.de";"/schule/8226.html"
"8683";"Grund- u. Mittelschule";"Josef-Anton-Schneller-Mittelschule Dillingen a.d.Donau  ";"Ziegelstr. 10";"89407";"Dillingen a.d.Donau";"www.jsm-dillingen.de";"/schule/8683.html"
"8988";"Grund- u. Mittelschule";"Grundschule Dillingen a.d.Donau   ";"Rosenstr. 3";"89407";"Dillingen a.d.Donau";"www.gs-dillingen.de";"/schule/8988.html"
"0151";"Gymnasium";"Albertus-Gymnasium Lauingen   ";"Brüderstr. 10";"89415";"Lauingen (Donau)";"www.albertus-gymnasium.de";"/schule/0151.html"
"0525";"Realschule";"Staatliche Realschule Lauingen Donau-Realschule Lauingen  ";"Friedrich-Ebert-Str. 10";"89415";"Lauingen (Donau)";"www.realschule-lauingen.de";"/schule/0525.html"
"8066";"Berufsschule";"Staatl. Berufsschule Lauingen (Donau)  ";"Friedrich-Ebert-Str. 14";"89415";"Lauingen (Donau)";"www.bs-lauingen.de";"/schule/8066.html"
"8261";"Berufsfachschule f. techn. Assistenzberufe";"Staatl. Berufsfachschule für techn. Assistenten für Informatik Lauingen ";"Friedrich-Ebert-Straße 14";"89415";"Lauingen (Donau)";"www.bs-lauingen.de";"/schule/8261.html"
"8689";"Grund- u. Mittelschule";"Carolina-Frieß-Grundschule Lauingen (Donau)  ";"Marienweg 4";"89415";"Lauingen (Donau)";"www.grundschule-lauingen.de";"/schule/8689.html"
"8690";"Grund- u. Mittelschule";"Hyazinth-Wäckerle-Mittelschule Lauingen (Donau)  ";"Marienweg 2";"89415";"Lauingen (Donau)";"www.mittelschule-lauingen.de";"/schule/8690.html"
"8005";"Gewerbliche Fachschule";"Staatliche Fachschule (Technikerschule) für Umweltschutz- technik und regenerative Energien Höchstädt a.d.Donau";"Prinz-Eugen-Str. 13";"89420";"Höchstädt a.d.Donau";" ";"/schule/8005.html"
"8131";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Staatl. Berufsfachschule für Kinderpflege Höchstädt a.d.Donau  ";"Prinz-Eugen-Straße 13";"89420";"Höchstädt a.d.Donau";"www.bs-hoechstaedt.de";"/schule/8131.html"
"8258";"Berufsschule";"Staatl. Berufsschule Höchstädt a.d.Donau  ";"Prinz-Eugen-Str. 13";"89420";"Höchstädt a.d.Donau";"www.bs-hoechstaedt.de";"/schule/8258.html"
"8259";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Staatl. Berufsfachschule für Ernährung und Versorgung Höchstädt a.d. Donau ";"Prinz-Eugen-Str. 13";"89420";"Höchstädt a.d.Donau";"www.bs-hoechstaedt.de";"/schule/8259.html"
"8351";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Staatl. Berufsfachschule für Sozialpflege Höchstädt a.d.Donau  ";"Prinz-Eugen-Straße 13";"89420";"Höchstädt a.d.Donau";"www.bs-hoechstaedt.de";"/schule/8351.html"
"8688";"Grund- u. Mittelschule";"Mittelschule Höchstädt a.d.Donau   ";"Prinz-Eugen-Straße 12";"89420";"Höchstädt a.d.Donau";"www.gsms-hoechstaedt.de";"/schule/8688.html"
"8815";"Grund- u. Mittelschule";"Grundschule Höchstädt a.d.Donau   ";"Prinz-Eugen-Straße 12";"89420";"Höchstädt a.d.Donau";"www.gsms-hoechstaedt.de";"/schule/8815.html"
"8679";"Grund- u. Mittelschule";"Mittelschule am Schlachtegg Gundelfingen a.d.Donau  ";"Schlachteggstraße 2";"89423";"Gundelfingen a.d.Donau";"www.mittelschule-gundelfingen.de";"/schule/8679.html"
"8686";"Grund- u. Mittelschule";"Peter-Schweizer-Grundschule Gundelfingen a.d.Donau  ";"Auf der Insel 6";"89423";"Gundelfingen a.d.Donau";"www.grundschule-gundelfingen.de";"/schule/8686.html"
"8410";"Grund- u. Mittelschule";"Grundschule Wittislingen   ";"Markstatt 4";"89426";"Wittislingen";"www.gsms-wittislingen.de";"/schule/8410.html"
"8696";"Grund- u. Mittelschule";"Mittelschule Wittislingen   ";"Markstatt 4";"89426";"Wittislingen";"www.gsms-wittislingen.de";"/schule/8696.html"
"8693";"Grund- u. Mittelschule";"Bachtal-Grundschule Syrgenstein-Bachhagel  ";"Schulstr. 10";"89428";"Syrgenstein";"www.vg-syrgenstein.de";"/schule/8693.html"
"8579";"Grund- u. Mittelschule";"Grundschule Bächingen a.d.Brenz   ";"Schulweg 6";"89431";"Bächingen a.d.Brenz";"www.baechingen.de/Einrichtungen/un-FS4b48743b0ac84";"/schule/8579.html"
"8687";"Grund- u. Mittelschule";"Zacharias-Geizkofler-Grundschule Haunsheim  ";"Brühlstraße 8";"89437";"Haunsheim";"www.grundschule.haunsheim.de";"/schule/8687.html"
"8409";"Grund- u. Mittelschule";"Grundschule am Aschberg in Weisingen  ";"Schulstr. 25";"89438";"Holzheim";"www.aschbergschule.de";"/schule/8409.html"
"8694";"Grund- u. Mittelschule";"Mittelschule am Aschberg in Weisingen  ";"Schulstr. 25";"89438";"Holzheim";"www.aschbergschule.de";"/schule/8694.html"
"8692";"Grund- u. Mittelschule";"Grundschule Schwenningen   ";"Schulstraße 3";"89443";"Schwenningen";"www.gs-schwenningen.de";"/schule/8692.html"
"6059";"Kaufm?nnische Berufsfachschule";"Berufsfachschule für Euro-Management-Assistenten Nürnb. der Euro-Berufsfachschule für Wirtschaft und Fremdsprachen gGmbH";"Karl-Grillenberger-Str. 3 a";"90402";"Nürnberg";"www.euroakademie.de/nuernberg";"/schule/6059.html"
"6139";"Sonstige Berufsfachschule";"Berufsfachschule für Bühnentanz und Tanzpädagogik Nürnberg des Ballettförderzentrums Nürnberg e.V.";"Gleißbühlstr. 12";"90402";"Nürnberg";"www.ballettfoerderzentrum.de";"/schule/6139.html"
"6168";"Fachakademie";"Evangelische Fachakademie für Sozialpädagogik Nürnberg der Rummelsberger Dienste für Menschen gGmbH";"Gleißbühlstraße 12 - 14";"90402";"Nürnberg";"www.rummelsberger-diakonie.de/bildung";"/schule/6168.html"
"6246";"Berufsfachschule f. Fremdsprachenberufe";"Berufsfachschule für Fremdsprachenberufe Nürnberg der Euro-Berufsfachschule für Wirtschaft und Fremdsprachen gGmbH";"Karl-Grillenberger-Str. 3 a";"90402";"Nürnberg";"www.nuernberg.eso-berufsfachschulen.de";"/schule/6246.html"
"6252";"Berufsfachschule f. Fremdsprachenberufe";"Staatl. anerk. Berufsfachschule für Fremdsprachenberufe Nürnberg des gemeinnützigen Schulvereins Nürnberger Fremdsprachenschule e.V.";"Marientorgraben 13";"90402";"Nürnberg";"www.nuernberger-fremdsprachenschule.de";"/schule/6252.html"
"0233";"Gymnasium";"Willstätter-Gymnasium Nürnberg   ";"Innerer Laufer Platz 11";"90403";"Nürnberg";"www.willstaetter-gymnasium.de";"/schule/0233.html"
"0240";"Gymnasium";"Städtisches Johannes-Scharrer- Gymnasium Nürnberg  ";"Tetzelgasse 20";"90403";"Nürnberg";"www.nuernberg.de/internet/johannes_scharrer_gymnasium";"/schule/0240.html"
"6608";"Grund- u. Mittelschule";"Mittelschule Nürnberg, Insel Schütt   ";"Hintere Insel Schütt 5";"90403";"Nürnberg";"www.hs-inselschuett.de";"/schule/6608.html"
"6621";"Grund- u. Mittelschule";"Grundschule Nürnberg Paniersplatz   ";"Paniersplatz 37";"90403";"Nürnberg";"www.gs-paniersplatz.de";"/schule/6621.html"
"0884";"Fachoberschule";"Städtische Fachoberschule Nürnberg   ";"Rollnerstr. 15";"90408";"Nürnberg";"www.bon.nuernberg.de/";"/schule/0884.html"
"6036";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Physiotherapie Nürnberg der Medizinischen Akademie IB Medau GmbH ";"Rollnerstr. 111 a";"90408";"Nürnberg";"www.med-akademie.de";"/schule/6036.html"
"6043";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Logopädie Nürnberg der Medizinischen Akademie IB Medau GmbH ";"Rollnerstr. 111 a";"90408";"Nürnberg";"www.med-akademie.de";"/schule/6043.html"
"6648";"Grund- u. Mittelschule";"Grundschule Nürnberg Ludwig-Uhland-Schule  ";"Uhlandstr. 33";"90408";"Nürnberg";"www.schulamt.info";"/schule/6648.html"
"6649";"Grund- u. Mittelschule";"Ludwig-Uhland-Mittelschule Nürnberg   ";"Uhlandstr. 33";"90408";"Nürnberg";"www.uhland-nbg.de";"/schule/6649.html"
"0235";"Gymnasium";"Hans-Sachs-Gymnasium Nürnberg   ";"Löbleinstr. 10";"90409";"Nürnberg";"www.hans-sachs-gymnasium.de";"/schule/0235.html"
"0238";"Gymnasium";"Städtisches Labenwolf-Gymnasium Nürnberg  ";"Labenwolfstr. 10";"90409";"Nürnberg";"www.labenwolf.de";"/schule/0238.html"
"0742";"Realschule";"Adolf-Reichwein-Schule Nürnberg -Private Realschule-  ";"Schleifweg 39";"90409";"Nürnberg";"www.ars-nbg.de";"/schule/0742.html"
"6039";"Volksschule zur sonderp?dagog. F?rderung";"Merianschule, Förderzentrum, Förderschwerpunkt geist. Entwickl. Nürnberg ";"Merianstr. 1";"90409";"Nürnberg";" ";"/schule/6039.html"
"6080";"Berufsschule";"Berufsschule Direktorat 7   ";"Äußere Bayreuther Str. 61";"90409";"Nürnberg";"www.nuernberg.de/internet/berufsschule_7";"/schule/6080.html"
"6162";"Fachakademie";"Fachakademie für Ernährungs- und Versorgungsmanagement  ";"Äußeren Bayreuther Str. 61";"90409";"Nürnberg";"www.shp153.kubiss.de";"/schule/6162.html"
"6235";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Berufsfachschule für Ernährung und Versorgung Nürnberg ";"Äußeren Bayreuther Str. 61";"90409";"Nürnberg";"www.nuernberg.de/internet/berufsschule_7";"/schule/6235.html"
"6310";"Volksschule zur sonderp?dagog. F?rderung";"Regina-Stein-Schule, Priv. Förder- zentrum, Förderschwerpunkt soz. u. emot. Entwicklung Nürnberg Privatschule Regina Stein e.V.";"Virchowstr. 22";"90409";"Nürnberg";"privatschule-regina-stein.de";"/schule/6310.html"
"6478";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Berufsfachschule für Sozialpflege   ";"Äußeren Bayreuther Str. 61";"90409";"Nürnberg";"www.nuernberg.de/internet/berufsschule_7";"/schule/6478.html"
"6594";"Grund- u. Mittelschule";"Grundschule Nürnberg Friedrich-Hegel-Schule  ";"Neue Hegelstr. 17";"90409";"Nürnberg";"www.hegelschule-nuernberg.de";"/schule/6594.html"
"0903";"Fachoberschule";"Lothar-von-Faber-Schule Staatliche Fachoberschule Nürnberg  ";"Schafhofstr. 25";"90411";"Nürnberg";"www.fos-n.de";"/schule/0903.html"
"6022";"Volksschule zur sonderp?dagog. F?rderung";"Paul-Moor-Schule Sonderpädagogisches Förderzentrum Nürnberg ";"Schafhofstr. 27";"90411";"Nürnberg";"www.paul-moor-schule-nuernberg.de";"/schule/6022.html"
"6311";"Volksschule zur sonderp?dagog. F?rderung";"Martin-Luther-Schule Priv. Förderzentrum, Förderschwerp. emotionale und soziale Entwicklung Nürnberg, Stadtmission Nürnb. e.V.";"Neumeyerstr. 53";"90411";"Nürnberg";" ";"/schule/6311.html"
"6597";"Grund- u. Mittelschule";"Grundschule Nürnberg Ziegelstein  ";"Heroldsberger Weg 42 a";"90411";"Nürnberg";"www.grundschule-ziegelstein.de";"/schule/6597.html"
"6794";"Grund- u. Mittelschule";"Buchenbühler-Grundschule Nürnberg  ";"Kalchreuther Str. 130";"90411";"Nürnberg";"buchenbuehler-schule.de";"/schule/6794.html"
"6841";"Grund- u. Mittelschule";"Mose-Schule Nürnberg, Adventistische Grundschule der Freikirche der Siebenten-Tags-Adventisten i.Bayern";"Kilianstr. 260";"90411";"Nürnberg";"www.mose-schule.de";"/schule/6841.html"
"0241";"Gymnasium";"Städtische Peter-Vischer-Schule Nürnberg -Gymnasium-  ";"Bielingplatz 2";"90419";"Nürnberg";"www.nuernberg.de/internet/peter_vischer_schule";"/schule/0241.html"
